ray_id	gap_id	left_source	right_source	amplitude_unit	qm_gap_kcal_mol	baseline_mm_gap_kcal_mol	cc180_300_defect_kcal_mol	mm_gap_derivative_h_kcal_per_unit_ray	mm_gap_derivative_2h_kcal_per_unit_ray	mm_gap_derivative_tight_kcal_per_unit_ray	ray_derivative_uncertainty_no_cancellation	predicted_change_lower	predicted_change_upper	predicted_h_change_at_amplitude_bound_kcal_mol	predicted_2h_change_at_amplitude_bound_kcal_mol	ray_amplitude_t_max	amplitude_movement_relative_to_2h	derivative_ratio_2h_to_h	numerically_supported	step_stable	local_leverage_category	interpretation
supported_svd_1_plus	CC150-180	T_CC_150	T_CC_180	kJ/mol	1.8654555202589649	4.627067085105397	-2.761611564846432	0.11963201366768865	0.11997070407132275	0.12006679366078273	0.0009628213352677093	0.2985505495100059	0.30339512345669484	0.3009728364833504	0.3018249212083856	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0028311017532054	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC210-180	T_CC_210	T_CC_180	kJ/mol	0.48197515441460453	1.5999628716727985	-1.117987717258194	0.10436834579185142	0.10447597775707489	0.10459289307567142	0.0005542296597005377	0.26117782390671573	0.2639665101058234	0.26257216700626956	0.2628429498584212	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0010312702036892	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC270-300	T_CC_270	T_CC_300	kJ/mol	3.34029530481828	4.39352986975837	-1.05323456494009	-0.3417366554140701	-0.34185643738557553	-0.3418702068722702	0.00052098112525801	-0.8610592475979627	-0.858437856179128	-0.8597485518885454	-0.8600499019922366	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0003505095798408	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC330-300	T_CC_330	T_CC_300	kJ/mol	3.1468149948959834	8.583554865532987	-5.436739870637004	0.2038478964341081	0.20352297719409074	0.20339235138450595	0.0010484226582998695	0.5102073515972366	0.5154826409053049	0.5128449962512708	0.5120275573208547	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	0.9984060701841856	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC240-forward-300	T_CC_240	T_CC_300	kJ/mol	4.541551437447195	5.682696999692878	-1.1411455622456828	-0.8100096412797568	-0.8100970501163539	-0.8101340130425636	0.00023919899426716533	-2.0384417534926347	-2.037238189369932	-2.0378399714312834	-2.0380598764941324	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0001079108595041	True	True	POTENTIALLY_SUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC240-reverse-300	T_CC_240_FROM_REVERSE_QM	T_CC_300	kJ/mol	4.766854196058886	5.682708694981355	-0.9158544989224691	-0.8099170726909675	-0.8100692706368571	-0.810137062942784	0.0003929335534939632	-2.0385956361788358	-2.0366185345232024	-2.037607085351019	-2.037989988272043	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0001879179375537	True	True	POTENTIALLY_SUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_plus	CC180-300-defect	T_CC_180	T_CC_300	kJ/mol	0.9905817499942648	-2.6525646053718863	3.6431463553661514	-1.2392824897677381	-1.2396707445950155	-1.2398133862093548	0.0010076973536042818	-3.1203491794203457	-3.1152788053368075	-3.1178139923785766	-3.118790772364648	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0003132900129574	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC150-180	T_CC_150	T_CC_180	kJ/mol	1.8654555202589649	4.627067085105397	-2.761611564846432	-0.11963201366768865	-0.11997070407132275	-0.12006679366078273	0.0009628213352677093	-0.30339512345669484	-0.2985505495100059	-0.3009728364833504	-0.3018249212083856	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0028311017532054	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC210-180	T_CC_210	T_CC_180	kJ/mol	0.48197515441460453	1.5999628716727985	-1.117987717258194	-0.10436834579185142	-0.10447597775707489	-0.10459289307567142	0.0005542296597005377	-0.2639665101058234	-0.26117782390671573	-0.26257216700626956	-0.2628429498584212	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0010312702036892	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC270-300	T_CC_270	T_CC_300	kJ/mol	3.34029530481828	4.39352986975837	-1.05323456494009	0.3417366554140701	0.34185643738557553	0.3418702068722702	0.00052098112525801	0.858437856179128	0.8610592475979627	0.8597485518885454	0.8600499019922366	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0003505095798408	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC330-300	T_CC_330	T_CC_300	kJ/mol	3.1468149948959834	8.583554865532987	-5.436739870637004	-0.2038478964341081	-0.20352297719409074	-0.20339235138450595	0.0010484226582998695	-0.5154826409053049	-0.5102073515972366	-0.5128449962512708	-0.5120275573208547	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	0.9984060701841856	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC240-forward-300	T_CC_240	T_CC_300	kJ/mol	4.541551437447195	5.682696999692878	-1.1411455622456828	0.8100096412797568	0.8100970501163539	0.8101340130425636	0.00023919899426716533	2.037238189369932	2.0384417534926347	2.0378399714312834	2.0380598764941324	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0001079108595041	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC240-reverse-300	T_CC_240_FROM_REVERSE_QM	T_CC_300	kJ/mol	4.766854196058886	5.682708694981355	-0.9158544989224691	0.8099170726909675	0.8100692706368571	0.810137062942784	0.0003929335534939632	2.0366185345232024	2.0385956361788358	2.037607085351019	2.037989988272043	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0001879179375537	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
supported_svd_1_minus	CC180-300-defect	T_CC_180	T_CC_300	kJ/mol	0.9905817499942648	-2.6525646053718863	3.6431463553661514	1.2392824897677381	1.2396707445950155	1.2398133862093548	0.0010076973536042818	3.1152788053368075	3.1203491794203457	3.1178139923785766	3.118790772364648	2.5158218712207465	24.2672;14.0295582251;4.2983053206;0.186474364714	1.0003132900129574	True	True	INSUFFICIENT	bounded first-order leverage only; no fit, nonlinear extrapolation, or candidate parameter
